"id","name","normalized_name","gender"
5626,"Audrey","audrey","Unknown"
5627,"Revelers","revelers","Unknown"
5628,"The Queen","the queen","Unknown"
5629,"Prince Charles","prince charles","Unknown"
5630,"Lullaby Singer","lullaby singer","Unknown"
5631,"Indian Singer","indian singer","Unknown"
5632,"Don Pardo","don pardo","Unknown"
5633,"Homer Devils","homer devils","Unknown"
5634,"Black Bishop","black bishop","Unknown"
5635,"Icelandic Man","icelandic man","Unknown"
5636,"2nd Icelandic Man","2nd icelandic man","Unknown"
5637,"NEW NEIGHBOR","new neighbor","Unknown"
5638,"WALT","walt","Unknown"
5639,"Neighbors","neighbors","Unknown"
5640,"THE REAL WALT","the real walt","Unknown"
5642,"Prison Worker","prison worker","Unknown"
5643,"Joyce","joyce","Unknown"
5644,"Mexican Man","mexican man","Unknown"
5645,"Southern State Trooper","southern state trooper","Unknown"
5646,"Midwestern Trooper","midwestern trooper","Unknown"
5647,"New Jersey Patrolman","new jersey patrolman","Unknown"
5648,"Man With Crazy Beard","man with crazy beard","Unknown"
5649,"Thought Bubble Lisa","thought bubble lisa","Unknown"
5650,"Ron Finkelsteinberg","ron finkelsteinberg","Unknown"
5651,"Sports Bar Guy #3","sports bar guy 3","Unknown"
5652,"Sports Bar Guy #4","sports bar guy 4","Unknown"
5654,"Ryan Seacrest","ryan seacrest","Unknown"
5655,"Randy Jackson","randy jackson","Unknown"
5656,"Kara DioGuardi","kara dioguardi","Unknown"
5657,"Ellen DeGeneres","ellen degeneres","Unknown"
5658,"Thought Bubble Simon Cowell","thought bubble simon cowell","Unknown"
5659,"Pro Shop Clerk","pro shop clerk","Unknown"
5660,"Friendly Old Golfer","friendly old golfer","Unknown"
5661,"Nobel Academy President","nobel academy president","Unknown"
5662,"Military Choir","military choir","Unknown"
5663,"Tsa Security Officer","tsa security officer","Unknown"
5664,"Ira Glass","ira glass","Unknown"
5665,"TEENAGE GIRL CAMPER","teenage girl camper","Unknown"
5666,"TEENAGE BOY CAMPER","teenage boy camper","Unknown"
5667,"2ND TEENAGE GIRL CAMPER","2nd teenage girl camper","Unknown"
5668,"Teenage Singers","teenage singers","Unknown"
5669,"Kurt Hardwick","kurt hardwick","Unknown"
5670,"VAN KRUUSTEN","van kruusten","Unknown"
5671,"Flynn","flynn","Unknown"
5672,"Chief Magistrate","chief magistrate","Unknown"
5673,"Aiesha","aiesha","Unknown"
5674,"SARAH","sarah","Unknown"
5675,"Fat Kids","fat kids","Unknown"
5676,"E-Z Reader","e-z reader","Unknown"
5677,"Schoolboy","schoolboy","Unknown"
5678,"Belgian Bailiff","belgian bailiff","Unknown"
5679,"Bailiff's Brother","bailiffs brother","Unknown"
5680,"Afrikaner Promoter","afrikaner promoter","Unknown"
5681,"BERNICE/HELEN","bernicehelen","Unknown"
5682,"Maitre D'ess","maitre dess","Unknown"
5683,"Fat Banker","fat banker","Unknown"
5684,"Muhammad Yunus","muhammad yunus","Unknown"
5685,"Chris Hansen","chris hansen","Unknown"
5686,"Mark Zuckerberg","mark zuckerberg","Unknown"
5687,"Dahlia","dahlia","Unknown"
5688,"Hobby Shop Owner","hobby shop owner","Unknown"
5689,"Bill James","bill james","Unknown"
5690,"Ball","ball","Unknown"
5691,"Teammates","teammates","Unknown"
5692,"Funnel Cake Man","funnel cake man","Unknown"
5693,"Rev. Lovejoy Avatar","rev lovejoy avatar","Unknown"
5694,"Rich Uncle Pennybags","rich uncle pennybags","Unknown"
5695,"Powerful Voice","powerful voice","Unknown"
5696,"Colonel Ketchup","colonel ketchup","Unknown"
5697,"Crazy Eights","crazy eights","Unknown"
5698,"Pelican","pelican","Unknown"
5699,"Edmund","edmund","Unknown"
5700,"Vampire Dad","vampire dad","Unknown"
5701,"Kount","kount","Unknown"
5702,"Abby","abby","Unknown"
5703,"Professional-looking Driver","professional-looking driver","Unknown"
5704,"Admissions Director","admissions director","Unknown"
5705,"Cloisters Girl","cloisters girl","Unknown"
5706,"Another Girl","another girl","Unknown"
5707,"Ms. Marshall","ms marshall","Unknown"
5708,"Chairman","chairman","Unknown"
5709,"Nbc Executive","nbc executive","Unknown"
5710,"Network Executive","network executive","Unknown"
5641,"THE REAL BOB","the real bob","Male"
5653,"Simon Cowell","simon cowell","Male"
5711,"Personal Physician","personal physician","Unknown"
5712,"Sgt. Activity Doll","sgt activity doll","Unknown"
5713,"Funeral Director","funeral director","Unknown"
5714,"Guido Guy","guido guy","Unknown"
5715,"Dick Cheney","dick cheney","Unknown"
5716,"General Patton","general patton","Unknown"
5717,"Danica Patrick","danica patrick","Unknown"
5718,"Will Rogers","will rogers","Unknown"
5719,"W.C. FIELDS","wc fields","Unknown"
5720,"Dr. Thurston","dr thurston","Unknown"
5721,"Caretaker","caretaker","Unknown"
5722,"Bing Crosby","bing crosby","Unknown"
5723,"Gruff Sergeant","gruff sergeant","Unknown"
5724,"German","german","Unknown"
5725,"Western Union Boy","western union boy","Unknown"
5726,"Tree Salesman","tree salesman","Unknown"
5727,"Hamlet","hamlet","Unknown"
5729,"Katy Perry","katy perry","Unknown"
5730,"Sock Puppet Dog","sock puppet dog","Unknown"
5731,"Samoan Native","samoan native","Unknown"
5732,"Wah-wah Birds","wah-wah birds","Unknown"
5733,"Glinda","glinda","Unknown"
5735,"Other Guards","other guards","Unknown"
5736,"Female Agent","female agent","Unknown"
5737,"Whiny Agent","whiny agent","Unknown"
5738,"Fit Tony","fit tony","Unknown"
5739,"Erik","erik","Unknown"
5740,"4th Graders","4th graders","Unknown"
5741,"5th Graders","5th graders","Unknown"
5742,"Zach","zach","Unknown"
5743,"Mr. Benzie","mr benzie","Unknown"
5744,"Tough 5th Grader","tough 5th grader","Unknown"
5745,"Anita","anita","Unknown"
5746,"Connie","connie","Unknown"
5747,"Chris","chris","Unknown"
5748,"Andy Hamilton","andy hamilton","Unknown"
5749,"Tyler Winklevoss","tyler winklevoss","Unknown"
5750,"Ross","ross","Unknown"
5751,"MARGE 40-YEAR-OLD","marge 40-year-old","Unknown"
5752,"Fat Late Shift Worker","fat late shift worker","Unknown"
5753,"Mr. Burns Heads","mr burns heads","Unknown"
5754,"Super-hairy Wonder Woman","super-hairy wonder woman","Unknown"
5755,"Ms. Juniper","ms juniper","Unknown"
5756,"DISTINGUISHED OLDER GENTLEMEN","distinguished older gentlemen","Unknown"
5757,"Comic Book Gay","comic book gay","Unknown"
5758,"Tranny #1","tranny 1","Unknown"
5759,"Tranny #2","tranny 2","Unknown"
5760,"Gays","gays","Unknown"
5761,"Grizzly Shawn","grizzly shawn","Unknown"
5762,"Bar Customers","bar customers","Unknown"
5763,"Devil Moe","devil moe","Unknown"
5764,"Real Devil Moe","real devil moe","Unknown"
5765,"Melody","melody","Unknown"
5766,"Distinguished Older Gentleman","distinguished older gentleman","Unknown"
5767,"Liz","liz","Unknown"
5768,"Playground Ghost","playground ghost","Unknown"
5769,"Gale Gordon","gale gordon","Unknown"
5770,"Lucille Ball","lucille ball","Unknown"
5771,"Courtney","courtney","Unknown"
5772,"Fat Chinese Spy","fat chinese spy","Unknown"
5773,"CHEEKBONE CHINESE SPY","cheekbone chinese spy","Unknown"
5774,"Atf Agent","atf agent","Unknown"
5775,"2nd Atf Agent","2nd atf agent","Unknown"
5776,"Goatee Chinese Spy","goatee chinese spy","Unknown"
5777,"David Mamet","david mamet","Unknown"
5778,"Statue of Liberty","statue of liberty","Unknown"
5779,"Cheekbones Chinese Spy","cheekbones chinese spy","Unknown"
5780,"CHEEKBONE/GOATEE SPIES","cheekbonegoatee spies","Unknown"
5781,"Sheldon Leavitt","sheldon leavitt","Unknown"
5782,"Rebecca","rebecca","Unknown"
5783,"Dog Guy","dog guy","Unknown"
5784,"Lainie","lainie","Unknown"
5785,"Carlotta","carlotta","Unknown"
5787,"Middle-aged Lady","middle-aged lady","Unknown"
5788,"Heavyset Woman","heavyset woman","Unknown"
5789,"Attractive Friend","attractive friend","Unknown"
5790,"Blofeld","blofeld","Unknown"
5791,"Young Woman #1","young woman 1","Unknown"
5792,"Young Woman #2","young woman 2","Unknown"
5793,"Burns' Wingman","burns wingman","Unknown"
5794,"YOUNG WOMAN #1 & #2","young woman 1 2","Unknown"
5795,"Scratchy's Father","scratchys father","Unknown"
5796,"Cat Monk","cat monk","Unknown"
5797,"Crazy Clown","crazy clown","Unknown"
5798,"Herman Millwood","herman millwood","Unknown"
5799,"Crazed-looking Techie","crazed-looking techie","Unknown"
5800,"Male Animator","male animator","Unknown"
5801,"Female Animator","female animator","Unknown"
5802,"2nd Male Animator","2nd male animator","Unknown"
5803,"Animators","animators","Unknown"
5804,"MAN IN THE AUDIENCE","man in the audience","Unknown"
5805,"Sir Anthony Hopkins","sir anthony hopkins","Unknown"
5806,"John Lassiter","john lassiter","Unknown"
5808,"Russell Brand","russell brand","Unknown"
5809,"D.J. Kwanzaa","dj kwanzaa","Unknown"
5810,"Ice Mocha","ice mocha","Unknown"
5811,"Nasty J","nasty j","Unknown"
5812,"Halle Berry","halle berry","Unknown"
5813,"Cowboy Ketchup","cowboy ketchup","Unknown"
5814,"Waffle","waffle","Unknown"
5734,"Fbi Supervisor","fbi supervisor","Male"
5807,"Randy Newman","randy newman","Male"
5786,"Dr. Kissingher","dr kissingher","Male"
5815,"Peanut Butter","peanut butter","Unknown"
5816,"Willis","willis","Unknown"
5817,"Miss Pennyfarthing","miss pennyfarthing","Unknown"
5818,"Nick Park","nick park","Unknown"
5819,"Martin Scorsese","martin scorsese","Unknown"
5820,"Leathery Old Man","leathery old man","Unknown"
5821,"Leathery Old Woman","leathery old woman","Unknown"
5822,"Climber","climber","Unknown"
5823,"Other Orderly","other orderly","Unknown"
5825,"Frat Nerd","frat nerd","Unknown"
5826,"Drug Dealer","drug dealer","Unknown"
5827,"Old-timey Farmer","old-timey farmer","Unknown"
5828,"Friends","friends","Unknown"
5831,"Fetus","fetus","Unknown"
5832,"Grizabella","grizabella","Unknown"
5833,"ELEANOR","eleanor","Unknown"
5834,"Middle-aged Father","middle-aged father","Unknown"
5835,"Viking Fan","viking fan","Unknown"
5836,"RETIRED AFRICAN-AMERICAN","retired african-american","Unknown"
5837,"2nd Retired Lineman Masseur","2nd retired lineman masseur","Unknown"
5838,"FOOTBALL-HATING INTELLECTUAL","football-hating intellectual","Unknown"
5840,"Gerald","gerald","Unknown"
5841,"Kareem Abdul-Jabbar","kareem abdul-jabbar","Unknown"
5842,"Custodial Employee","custodial employee","Unknown"
5843,"Man In Tux","man in tux","Unknown"
5844,"Sommeliers","sommeliers","Unknown"
5845,"SHIRLEY TEMPLE-TYPE GIRL","shirley temple-type girl","Unknown"
5846,"Ewell Freestone","ewell freestone","Unknown"
5847,"Garden Ladies","garden ladies","Unknown"
5849,"Swami","swami","Unknown"
5850,"Cregg Demon","cregg demon","Unknown"
5851,"THOUGHT-BUBBLE FLANDERS","thought-bubble flanders","Unknown"
5852,"Ricky Jay","ricky jay","Unknown"
5853,"David Copperfield","david copperfield","Unknown"
5854,"Late Wife","late wife","Unknown"
5855,"Wedding Planner","wedding planner","Unknown"
5856,"STEVIE B.","stevie b","Unknown"
5857,"Tushie","tushie","Unknown"
5858,"The Occurrence","the occurrence","Unknown"
5859,"Guidos","guidos","Unknown"
5860,"Old Italian Woman","old italian woman","Unknown"
5861,"Angela","angela","Unknown"
5862,"1970s Grampa","1970s grampa","Unknown"
5863,"Taffy","taffy","Unknown"
5864,"Assorted Women","assorted women","Unknown"
5865,"Cyclist","cyclist","Unknown"
5866,"Female Ibs Sufferer","female ibs sufferer","Unknown"
5867,"Male Ibs Sufferer","male ibs sufferer","Unknown"
5868,"Matrons","matrons","Unknown"
5869,"Elderly Nancy Drew","elderly nancy drew","Unknown"
5870,"Key Man","key man","Unknown"
5871,"P.T. Express","pt express","Unknown"
5872,"Angry Female Teacher","angry female teacher","Unknown"
5873,"Lenny's Face","lennys face","Unknown"
5874,"Skinner's Face","skinners face","Unknown"
5875,"Comic Book Guy's Face","comic book guys face","Unknown"
5876,"Moe's Face","moes face","Unknown"
5878,"FEDEX-TYPE GUY","fedex-type guy","Unknown"
5879,"Tom Colicchio","tom colicchio","Unknown"
5880,"Cia Official","cia official","Unknown"
5881,"Humans","humans","Unknown"
5882,"Viktor","viktor","Unknown"
5883,"Disaster Victim","disaster victim","Unknown"
5884,"Viktor's Wife","viktors wife","Unknown"
5885,"Young Kim Jong Il","young kim jong il","Unknown"
5886,"City Slicker","city slicker","Unknown"
5887,"Student Chorus","student chorus","Unknown"
5888,"ELDERLY ENGLISHWOMAN","elderly englishwoman","Unknown"
5889,"MRS. KNICKERTWIST","mrs knickertwist","Unknown"
5890,"Laid-back Teacher","laid-back teacher","Unknown"
5891,"Young Chalmers","young chalmers","Unknown"
5892,"Saloonkeeper","saloonkeeper","Unknown"
5893,"Injured Cast Member","injured cast member","Unknown"
5894,"Voice Of God","voice of god","Unknown"
5895,"Avatar Bart","avatar bart","Unknown"
5896,"Avatar Jimbo","avatar jimbo","Unknown"
5897,"Avatar Dolph","avatar dolph","Unknown"
5898,"Avatar Kearney","avatar kearney","Unknown"
5899,"Avatar Milhouse","avatar milhouse","Unknown"
5900,"Taxi Dragon","taxi dragon","Unknown"
5901,"KAMALA","kamala","Unknown"
5902,"Roz","roz","Unknown"
5903,"Robot Seal","robot seal","Unknown"
5904,"Paul Flart","paul flart","Unknown"
5905,"Undertaker","undertaker","Unknown"
5906,"HOWARD JR.","howard jr","Unknown"
5907,"Reps","reps","Unknown"
5908,"Miss Wyoming","miss wyoming","Unknown"
5909,"Robot Maid","robot maid","Unknown"
5910,"Game Developer","game developer","Unknown"
5911,"Ethiopian Waitress","ethiopian waitress","Unknown"
5912,"Ethiopians","ethiopians","Unknown"
5913,"Marge's Taste Buds","marges taste buds","Unknown"
5914,"SIMPSONS/FOODIES","simpsonsfoodies","Unknown"
5915,"Foie Greg","foie greg","Unknown"
5916,"Amuse Bruce","amuse bruce","Unknown"
5917,"Spanish Chef","spanish chef","Unknown"
5918,"TONY BOURDAIN","tony bourdain","Unknown"
5877,"Wayne","wayne","Male"
5839,"Dr. Zander","dr zander","Male"
5824,"Walther Hotenhoffer","walther hotenhoffer","Male"
5829,"Chong","chong","Male"
5919,"Mario Batali","mario batali","Unknown"
5920,"Swedish Chef","swedish chef","Unknown"
5921,"BRITISH VOICE","british voice","Unknown"
5922,"Gordon Ramsay","gordon ramsay","Unknown"
5923,"Thug","thug","Unknown"
5924,"FOODIES","foodies","Unknown"
5925,"Young 'uns","young uns","Unknown"
5926,"Young Thug","young thug","Unknown"
5927,"Homer Taste Buds","homer taste buds","Unknown"
5928,"Paleontologist","paleontologist","Unknown"
5929,"Stagehand #1","stagehand 1","Unknown"
5930,"Stagehand #2","stagehand 2","Unknown"
5931,"Gang","gang","Unknown"
5932,"Neil Gaiman","neil gaiman","Unknown"
5934,"Lackeys","lackeys","Unknown"
5935,"Zombie Bride","zombie bride","Unknown"
5936,"Female Marketing Executive","female marketing executive","Unknown"
5937,"Male Marketing Executive","male marketing executive","Unknown"
5938,"Karaoke Operator","karaoke operator","Unknown"
5940,"Dottie","dottie","Unknown"
5941,"Regulator","regulator","Unknown"
5942,"Diversity Kitten","diversity kitten","Unknown"
5943,"Wheelchair Kitten","wheelchair kitten","Unknown"
5944,"Skanky Girl","skanky girl","Unknown"
5945,"Fatso","fatso","Unknown"
5946,"Eunice","eunice","Unknown"
5948,"Young Executive","young executive","Unknown"
5949,"Woman Executive","woman executive","Unknown"
5950,"Adult Audience","adult audience","Unknown"
5951,"Tick-Tock","tick-tock","Unknown"
5952,"Kevin Dillon","kevin dillon","Unknown"
5953,"Crew Members","crew members","Unknown"
5954,"Burly Crew Member","burly crew member","Unknown"
5955,"JANEANE GAROFOLO","janeane garofolo","Unknown"
5956,"Elderly Principal Skinner","elderly principal skinner","Unknown"
5957,"Jiff","jiff","Unknown"
5958,"Skippy","skippy","Unknown"
5959,"Adult Milhouse","adult milhouse","Unknown"
5960,"Zia","zia","Unknown"
5961,"Robot Doctor","robot doctor","Unknown"
5962,"Guitarist","guitarist","Unknown"
5963,"Holo-book","holo-book","Unknown"
5964,"Maude's Ghost","maudes ghost","Unknown"
5965,"Ticket Agent","ticket agent","Unknown"
5966,"Recorded Announcement","recorded announcement","Unknown"
5967,"Australian Man","australian man","Unknown"
5968,"Aged Burns","aged burns","Unknown"
5969,"Adult Kearney","adult kearney","Unknown"
5970,"Tree","tree","Unknown"
5971,"Handsome Male Android","handsome male android","Unknown"
5972,"Delivery Nurse","delivery nurse","Unknown"
5973,"Adult Ralph","adult ralph","Unknown"
5974,"Adult Ralph #2","adult ralph 2","Unknown"
5975,"Adult Ralph #3","adult ralph 3","Unknown"
5976,"Lenny","lenny","Unknown"
5977,"Carl","carl","Unknown"
5978,"Tsa Agent","tsa agent","Unknown"
5979,"Tsa Baby","tsa baby","Unknown"
5980,"Tsa Officer","tsa officer","Unknown"
5981,"Ethnic Man","ethnic man","Unknown"
5982,"Air Marshal","air marshal","Unknown"
5983,"Mystery Man","mystery man","Unknown"
5984,"Cbsbn Executive","cbsbn executive","Unknown"
5985,"Lefty Loony","lefty loony","Unknown"
5986,"Female Cbsbn Executive","female cbsbn executive","Unknown"
5987,"Chris Christie","chris christie","Unknown"
5988,"James Madison","james madison","Unknown"
5989,"Other Car's Driver","other cars driver","Unknown"
5990,"Fireman #1","fireman 1","Unknown"
5991,"Fireman #2","fireman 2","Unknown"
5992,"Fireman #3","fireman 3","Unknown"
5993,"Male Twin","male twin","Unknown"
5994,"2nd Male Twin","2nd male twin","Unknown"
5995,"Mexican Duffman","mexican duffman","Unknown"
5996,"Bar Rag","bar rag","Unknown"
5997,"Bartholomé","bartholomé","Unknown"
5998,"Lise","lise","Unknown"
5999,"Marguerite","marguerite","Unknown"
6000,"French Men","french men","Unknown"
6001,"Homeur","homeur","Unknown"
6002,"Archbishop Smithers","archbishop smithers","Unknown"
6003,"Le Duc","le duc","Unknown"
6004,"ARCHBISHOP","archbishop","Unknown"
6005,"Sponge","sponge","Unknown"
6006,"French Wiggum","french wiggum","Unknown"
6007,"Adoring Young Women","adoring young women","Unknown"
6008,"Viking Homer","viking homer","Unknown"
6009,"Viking Lenny","viking lenny","Unknown"
6010,"Monk #2","monk 2","Unknown"
6011,"Monk #3","monk 3","Unknown"
6012,"Persian Trader","persian trader","Unknown"
6013,"Christian Homer","christian homer","Unknown"
6014,"King Nelson","king nelson","Unknown"
6015,"Discarded Wives","discarded wives","Unknown"
6016,"Servant Jimbo","servant jimbo","Unknown"
6017,"Scheherazade","scheherazade","Unknown"
6018,"SCHERAZADE","scherazade","Unknown"
6019,"Nobleman","nobleman","Unknown"
6020,"Pope Julius","pope julius","Unknown"
6021,"Michelangelo","michelangelo","Unknown"
6022,"Rat","rat","Unknown"
6023,"Union Soldier","union soldier","Unknown"
6024,"Extra Large Underwear","extra large underwear","Unknown"
5939,"Robert Marlowe","robert marlowe","Male"
5933,"Slick Publisher","slick publisher","Male"
6026,"Adam","adam","Unknown"
6027,"Guy Driving By","guy driving by","Unknown"
6028,"Frida","frida","Unknown"
6029,"Jerri","jerri","Unknown"
6030,"3rd Twin","3rd twin","Unknown"
6031,"Pyramus' Father","pyramus father","Unknown"
6032,"Thisbe","thisbe","Unknown"
6033,"Parrot","parrot","Unknown"
6034,"Voice From Tv","voice from tv","Unknown"
6035,"Hadley","hadley","Unknown"
6036,"Pauline Pfeiffer","pauline pfeiffer","Unknown"
6037,"Marlin","marlin","Unknown"
6038,"Cloaked Member","cloaked member","Unknown"
6039,"HANK WILLIAMS","hank williams","Unknown"
6040,"Shelbyville Announcer","shelbyville announcer","Unknown"
6041,"Julian Assange","julian assange","Unknown"
6042,"Paula Paul","paula paul","Unknown"
6043,"Marine","marine","Unknown"
6044,"Perky Checkout Lady","perky checkout lady","Unknown"
6045,"Shepard Fairey","shepard fairey","Unknown"
6046,"Robbie Conal","robbie conal","Unknown"
6047,"Kenny Scharf","kenny scharf","Unknown"
6048,"Pompous Arts Editor","pompous arts editor","Unknown"
6049,"Arts Editors","arts editors","Unknown"
6050,"Ron English","ron english","Unknown"
6051,"Thought Bubble Apu","thought bubble apu","Unknown"
6052,"Store Worker","store worker","Unknown"
6053,"MUCH-SCARIER DEATH","much-scarier death","Unknown"
6054,"""Shorts"" Bart","shorts bart","Unknown"
6055,"""Shorts"" Homer","shorts homer","Unknown"
6056,"""Shorts"" Lisa","shorts lisa","Unknown"
6057,"""Shorts"" Marge","shorts marge","Unknown"
6058,"Sideshow Mel Shakespeare","sideshow mel shakespeare","Unknown"
6059,"Moes","moes","Unknown"
6060,"FLANDERS' MOUTH AND MOUSTACHE","flanders mouth and moustache","Unknown"
6061,"Lang-Soo","lang-soo","Unknown"
6062,"Table Of Brunchers","table of brunchers","Unknown"
6063,"BEAUTIFUL BOY","beautiful boy","Unknown"
6064,"Robot Catcher","robot catcher","Unknown"
6065,"Robot 3rd Baseman","robot 3rd baseman","Unknown"
6066,"Pointing Robot","pointing robot","Unknown"
6067,"Another Robot","another robot","Unknown"
6068,"Yet Another Robot","yet another robot","Unknown"
6069,"Dying Robot","dying robot","Unknown"
6070,"Robot #3","robot 3","Unknown"
6071,"Hound","hound","Unknown"
6072,"Fishing Robot","fishing robot","Unknown"
6073,"Fitness Salesman","fitness salesman","Unknown"
6074,"Elderly Homer","elderly homer","Unknown"
6075,"Elderly Marge","elderly marge","Unknown"
6076,"Terrified Man","terrified man","Unknown"
6077,"Jennifer Aniston","jennifer aniston","Unknown"
6078,"Handsome Funny Guy","handsome funny guy","Unknown"
6079,"Shirtless Rugged Man","shirtless rugged man","Unknown"
6080,"Kitten","kitten","Unknown"
6081,"Thought Bubble Jimbo","thought bubble jimbo","Unknown"
6082,"1-Year-Old Homer","1-year-old homer","Unknown"
6083,"Strange Man","strange man","Unknown"
6084,"Giant Cat","giant cat","Unknown"
6085,"Check-in Agent","check-in agent","Unknown"
6086,"Tough Announcer","tough announcer","Unknown"
6088,"Kidzone Rep","kidzone rep","Unknown"
6089,"Caribbean Boy","caribbean boy","Unknown"
6090,"Singaporean Girl","singaporean girl","Unknown"
6091,"80-Year-Old Bart","80-year-old bart","Unknown"
6092,"Elderly Nelson","elderly nelson","Unknown"
6093,"Skeet Shooter","skeet shooter","Unknown"
6094,"Captain Svalbard","captain svalbard","Unknown"
6095,"Norwegian Ensign","norwegian ensign","Unknown"
6096,"Joey Scazzazone","joey scazzazone","Unknown"
6097,"Cult Followers","cult followers","Unknown"
6098,"Filipino Steward","filipino steward","Unknown"
6099,"Wheelchair Boy","wheelchair boy","Unknown"
6100,"Dave the Lifeguard","dave the lifeguard","Unknown"
6101,"Treat Williams","treat williams","Unknown"
6102,"Portuguese Boy","portuguese boy","Unknown"
6103,"Cruiser","cruiser","Unknown"
6104,"Russian Businessman","russian businessman","Unknown"
6105,"Criminal Guests","criminal guests","Unknown"
6106,"German Criminal","german criminal","Unknown"
6107,"Mistress","mistress","Unknown"
6109,"Homer's Reflection","homers reflection","Unknown"
6110,"Hufnpuffalus","hufnpuffalus","Unknown"
6111,"Drug Lord","drug lord","Unknown"
6112,"DRUG LORD'S WIFE","drug lords wife","Unknown"
6113,"Feminist Left-handed Woman","feminist left-handed woman","Unknown"
6114,"Strident Left-handed Man","strident left-handed man","Unknown"
6115,"Lgbt Group","lgbt group","Unknown"
6116,"Embarrassed Man","embarrassed man","Unknown"
6117,"Christian Teacher","christian teacher","Unknown"
6118,"Talking Dog","talking dog","Unknown"
6119,"Older Flanders","older flanders","Unknown"
6120,"College Grad Todd","college grad todd","Unknown"
6121,"Sally Scantron Sheet","sally scantron sheet","Unknown"
6122,"Peter Pencil","peter pencil","Unknown"
6123,"SALLY/PETER","sallypeter","Unknown"
6124,"Sleazy Sam","sleazy sam","Unknown"
6125,"Farmwife","farmwife","Unknown"
6126,"Pistons","pistons","Unknown"
6087,"Rowan Priddis","rowan priddis","Male"
6108,"CAIN","cain","Male"
6128,"Senior Tsa Agent","senior tsa agent","Unknown"
6129,"Wardrobe Man","wardrobe man","Unknown"
6130,"Dangling Accountant","dangling accountant","Unknown"
6131,"SPUCKLER KID","spuckler kid","Unknown"
6132,"CROWD OW","crowd ow","Unknown"
6133,"Voice Chip","voice chip","Unknown"
6134,"Manhole Paparazzo","manhole paparazzo","Unknown"
6135,"Egg Bearers","egg bearers","Unknown"
6136,"Egg Bearer","egg bearer","Unknown"
6137,"Crowd In Bleachers","crowd in bleachers","Unknown"
6138,"Old Man Wellbottom","old man wellbottom","Unknown"
6139,"J.J. Hunsecker","jj hunsecker","Unknown"
6140,"N.Y. Father","ny father","Unknown"
6141,"N.Y. Mother","ny mother","Unknown"
6142,"Buff Cowboy","buff cowboy","Unknown"
6143,"New York Cab Driver","new york cab driver","Unknown"
6144,"Sophisticated Girl","sophisticated girl","Unknown"
6145,"Theater Cashier","theater cashier","Unknown"
6146,"New York Guy","new york guy","Unknown"
6147,"Guitar Player","guitar player","Unknown"
6148,"Shakespearean Vendor","shakespearean vendor","Unknown"
6149,"Other Audience Members","other audience members","Unknown"
6150,"Unidentified Baldwin","unidentified baldwin","Unknown"
6151,"Unidentified Estevez","unidentified estevez","Unknown"
6152,"Hipster Man","hipster man","Unknown"
6153,"Shakespearean Actor","shakespearean actor","Unknown"
6154,"New York Cop","new york cop","Unknown"
6155,"Al Roker","al roker","Unknown"
6156,"Barts","barts","Unknown"
6157,"t","t","Unknown"
6158,"Ethereal Being","ethereal being","Unknown"
6159,"2nd Ethereal Being","2nd ethereal being","Unknown"
6160,"Ethereal Beings","ethereal beings","Unknown"
6161,"Little Marge","little marge","Unknown"
6162,"PATTY/SELMA","pattyselma","Unknown"
6163,"DEMONS","demons","Unknown"
6164,"Mysterious Figure","mysterious figure","Unknown"
6165,"Corrupt Pope Homer","corrupt pope homer","Unknown"
6166,"Fop Homer","fop homer","Unknown"
6167,"Caveman Homer","caveman homer","Unknown"
6168,"Egyptian Slave Homer","egyptian slave homer","Unknown"
6169,"Jeff Gordon","jeff gordon","Unknown"
6170,"Evil Wizard","evil wizard","Unknown"
6171,"Meredith Milgram","meredith milgram","Unknown"
6172,"Septuplets","septuplets","Unknown"
6173,"Thought Bubble Dr. Hibbert","thought bubble dr hibbert","Unknown"
6174,"THOUGHT BUBBLE BERNICE","thought bubble bernice","Unknown"
6175,"Roberto Dinero","roberto dinero","Unknown"
6176,"ROBERT DINERO","robert dinero","Unknown"
6177,"Female Orderly","female orderly","Unknown"
6178,"Male Orderly","male orderly","Unknown"
6179,"Burly Biker","burly biker","Unknown"
6180,"Spiro","spiro","Unknown"
6181,"YOUNG SPIRO","young spiro","Unknown"
6182,"Marvin Hamlisch","marvin hamlisch","Unknown"
6183,"CHANTEUSE","chanteuse","Unknown"
6184,"YOUNG RITA","young rita","Unknown"
6185,"RITA","rita","Unknown"
6186,"Jennifer Tilly","jennifer tilly","Unknown"
6187,"Puppet","puppet","Unknown"
6188,"Dealer Avatar","dealer avatar","Unknown"
6189,"Elderly Owner","elderly owner","Unknown"
6191,"Joey the Arsonist","joey the arsonist","Unknown"
6192,"Kenny the Problem","kenny the problem","Unknown"
6193,"Bulgarian Woman","bulgarian woman","Unknown"
6194,"Giant Grasshopper","giant grasshopper","Unknown"
6195,"Teenage Female Voice","teenage female voice","Unknown"
6196,"Teenage Female Voice #2","teenage female voice 2","Unknown"
6197,"Relieved Mom","relieved mom","Unknown"
6198,"Crazed Dad","crazed dad","Unknown"
6199,"Girl's Mom","girls mom","Unknown"
6200,"Barney Blimp","barney blimp","Unknown"
6201,"Dejected Barfly","dejected barfly","Unknown"
6202,"Auditor","auditor","Unknown"
6203,"Pleasant Voice","pleasant voice","Unknown"
6204,"Distinguished Elderly Voice","distinguished elderly voice","Unknown"
